,sequence_id,id,length,type,remaining_charge,slope_angle,remaining_length,remaining_ze_length,remaining_slope_angle,speed,result
12189,79,14_Bus18_15%,250.5,-1,8.120041254420867,0.0079838622958668,16333.9,2500.3,0.0078366324276111,11.084070796460177,0.0
12190,79,15_Bus18_15%,1209.1,-1,6.808190042068335,-0.0024811792603977,16083.4,2500.3,0.0079437414909553,10.343028229255772,1.0
12191,79,16_Bus18_15%,350.4,-1,7.067205870390636,0.002853873530633,14874.3,2500.3,0.0080476163472884,10.848297213622292,0.0
12192,79,17_Bus18_15%,348.1,-1,6.629683150013845,0.0,14523.9,2500.3,0.0082152750211903,7.617067833698031,1.0
12193,79,18_Bus18_15%,468.4,1,5.981724837249937,0.0021349241688709,14175.8,2031.9,0.0083446441882609,6.6628733997155045,1.0
12194,79,19_Bus18_15%,216.5,-1,5.75652689547577,-0.009237612520491,13707.4,2031.9,0.0083252318332124,6.462686567164179,1.0
12195,79,20_Bus18_15%,169.4,-1,5.847028062134425,-0.0177077121037607,13490.900000000003,2031.9,0.0081167322716447,9.68,1.0
12196,79,21_Bus18_15%,501.6,-1,6.133633366186322,0.0,13321.500000000002,2031.9,0.0083012034596366,11.146666666666668,0.0
12197,79,22_Bus18_15%,690.0,-1,6.256075556438022,0.0115936834214502,12819.9,2031.9,0.0082246341581991,6.858846918489066,0.0
12198,79,23_Bus18_15%,140.6,-1,6.2599653591127895,-0.0284418304281952,12129.9,2031.9,0.0077432723422468,3.446078431372549,1.0
12199,79,24_Bus18_15%,277.3,-1,6.2599653591127895,0.0216338403342856,11989.3,2031.9,0.0074044780009776,6.374712643678161,0.0
12200,79,25_Bus18_15%,204.8,-1,5.962571996347947,0.0048827736954478,11712.0,2031.9,0.0074675206086158,6.3015384615384615,1.0
12201,79,26_Bus18_15%,482.0,-1,5.675812868694434,-0.0145218006918249,11507.2,2031.9,0.0072866416321233,8.310344827586206,1.0
12202,79,27_Bus18_15%,141.6,1,5.31954475803444,0.0282410772047877,11025.2,1890.3,0.0067352091170532,3.453658536585366,1.0
12203,79,28_Bus18_15%,141.6,-1,5.323555350162936,-0.0282410772047877,10883.6,1890.3,0.0061539694390063,3.4452554744525545,1.0
12204,79,29_Bus18_15%,251.4,-1,5.204257807667683,-0.0079552816579865,10742.000000000002,1890.3,0.0061039329884791,7.664634146341465,1.0
12205,79,30_Bus18_15%,170.9,-1,4.673423550581323,0.0058513082935695,10490.6,1890.3,0.006111150836905,11.097402597402596,1.0
12206,79,31_Bus18_15%,322.5,-1,4.287863356971379,0.0,10319.7,1890.3,0.0062908905674023,4.282868525896414,1.0
12207,79,32_Bus18_15%,124.1,1,4.366459475365421,0.0080578433276386,9997.2,1766.2,0.0062373465443648,11.080357142857142,1.0
12208,79,33_Bus18_15%,555.5,-1,3.402863741032551,-0.0018001780734222,9873.1,1766.2,0.0063760080590817,11.154618473895583,1.0
12209,79,34_Bus18_15%,217.5,-1,3.5094217358166406,-0.0045976687531222,9317.6,1766.2,0.006433373843145,7.851985559566788,1.0
12210,79,35_Bus18_15%,260.6,-1,3.191725299490095,0.0,9100.1,1766.2,0.0066478196379165,5.895927601809955,1.0
12211,79,36_Bus18_15%,281.6,-1,3.2855065248050765,0.0071021533126153,8839.500000000002,1766.2,0.0066321529594786,6.641509433962265,0.0
12212,79,37_Bus18_15%,443.8,-1,3.4173473190438277,0.0,8557.900000000001,1766.2,0.0068690155651742,7.458823529411765,0.0
12213,79,38_Bus18_15%,204.0,-1,3.6539908656763895,-0.0049019215214491,8114.099999999999,1766.2,0.006941870900127,10.625,0.0
12214,79,39_Bus18_15%,793.2,1,2.1741263664378105,0.0037821302262699,7910.099999999999,973.0,0.0070633993875831,10.505960264900663,1.0
12215,79,40_Bus18_15%,386.1,-1,2.050459622497918,-0.0025899967986821,7116.9,973.0,0.0072423354911391,10.520435967302452,1.0
12216,79,41_Bus18_15%,170.6,-1,1.554000755033777,0.0,6730.799999999999,973.0,0.0075440994699366,11.223684210526317,1.0
12217,79,42_Bus18_15%,105.2,-1,1.4263478712207158,0.0,6560.2,973.0,0.0078721037947164,11.434782608695654,1.0
12218,79,43_Bus18_15%,136.6,-1,1.550215478138243,0.0,6455.0,973.0,0.0082299266944763,11.016129032258064,1.0
12219,79,44_Bus18_15%,467.5,-1,1.550215478138243,0.0128335199955341,6318.400000000001,973.0,0.0080107079658545,9.883720930232558,0.0
12220,79,45_Bus18_15%,166.7,1,1.5620140970830785,-0.0179944582632382,5850.900000000001,806.3,0.0075115204509853,5.93238434163701,1.0
12221,79,46_Bus18_15%,368.8,-1,1.5191974387118758,-0.0054229403319965,5684.2,806.3,0.0076214457204057,10.507122507122508,1.0
12222,79,47_Bus18_15%,659.3,-1,1.5191974387118758,0.0,5315.400000000001,806.3,0.0080448593715394,10.36635220125786,0.0
12223,79,48_Bus18_15%,137.0,1,1.3617005391574988,0.0,4656.099999999999,669.3,0.0085180863933947,5.330739299610895,1.0
12224,79,49_Bus18_15%,103.6,-1,1.3703388896685422,-0.0193026216186832,4519.1,669.3,0.0078440529418141,4.730593607305936,1.0
